collected_at,lot_name,free_spaces,occupancy_pct
2026-01-26 15:45:50.140359+00,big_springs_1,261,46.73
2026-01-26 15:40:58.322087+00,lot_50,356,13.8
2026-01-26 15:40:58.223635+00,lot_32,229,11.24
2026-01-26 15:40:58.124983+00,lot_30,1661,22.49
2026-01-26 15:40:58.024824+00,lot_26,349,19.95
2026-01-26 15:40:57.925898+00,lot_24,333,17.98
2026-01-26 15:40:57.827196+00,lot_6,343,11.37
2026-01-26 15:40:57.62746+00,big_springs_1,261,46.73
2026-01-26 15:35:59.699379+00,lot_50,360,12.83
2026-01-26 15:35:59.600336+00,lot_32,238,7.75
2026-01-26 15:35:59.501766+00,lot_30,1743,18.67
2026-01-26 15:35:59.403756+00,lot_26,368,15.6
2026-01-26 15:35:59.305834+00,lot_24,335,17.49
2026-01-26 15:35:59.207476+00,lot_6,345,10.85
2026-01-26 15:35:59.004766+00,big_springs_1,263,46.33
2026-01-26 15:31:40.799347+00,lot_50,360,12.83
2026-01-26 15:31:40.701123+00,lot_32,241,6.59
2026-01-26 15:31:40.60255+00,lot_30,1792,16.38
2026-01-26 15:31:40.503843+00,lot_26,375,13.99
2026-01-26 15:31:40.405502+00,lot_24,339,16.5
2026-01-26 15:31:40.30692+00,lot_6,349,9.82
2026-01-26 15:31:40.106769+00,big_springs_1,263,46.33
2026-01-26 15:26:20.651482+00,lot_50,363,12.11
2026-01-26 15:26:20.552127+00,lot_32,246,4.65
2026-01-26 15:26:20.453913+00,lot_30,1820,15.07
2026-01-26 15:26:20.354863+00,lot_26,377,13.53
2026-01-26 15:26:20.256474+00,lot_24,342,15.76
2026-01-26 15:26:20.151554+00,lot_6,352,9.04
2026-01-26 15:26:19.94293+00,big_springs_1,263,46.33
2026-01-26 15:21:34.746006+00,lot_50,364,11.86
2026-01-26 15:21:34.647756+00,lot_32,252,2.33
2026-01-26 15:21:34.549699+00,lot_30,1852,13.58
2026-01-26 15:21:34.451476+00,lot_26,385,11.7
2026-01-26 15:21:34.353493+00,lot_24,346,14.78
2026-01-26 15:21:34.25512+00,lot_6,353,8.79
2026-01-26 15:21:34.058327+00,big_springs_1,263,46.33
2026-01-26 15:15:52.288613+00,lot_50,367,11.14
2026-01-26 15:15:52.190427+00,lot_32,254,1.55
2026-01-26 15:15:52.092321+00,lot_30,1875,12.51
2026-01-26 15:15:51.994947+00,lot_26,389,10.78
2026-01-26 15:15:51.897435+00,lot_24,349,14.04
2026-01-26 15:15:51.799757+00,lot_6,357,7.75
2026-01-26 15:15:51.600849+00,big_springs_1,261,46.73
2026-01-26 15:10:59.786528+00,lot_50,367,11.14
2026-01-26 15:10:59.678727+00,lot_32,255,1.16
2026-01-26 15:10:59.570934+00,lot_30,1894,11.62
2026-01-26 15:10:59.46293+00,lot_26,392,10.09
2026-01-26 15:10:59.355219+00,lot_24,350,13.79
2026-01-26 15:10:59.246988+00,lot_6,358,7.49
2026-01-26 15:10:59.013613+00,big_springs_1,261,46.73
2026-01-26 15:06:08.095719+00,lot_50,370,10.41
2026-01-26 15:06:07.985802+00,lot_32,255,1.16
2026-01-26 15:06:07.876059+00,lot_30,1904,11.15
2026-01-26 15:06:07.765883+00,lot_26,398,8.72
2026-01-26 15:06:07.656024+00,lot_24,355,12.56
2026-01-26 15:06:07.545562+00,lot_6,364,5.94
2026-01-26 15:06:07.319199+00,big_springs_1,261,46.73
2026-01-26 15:02:21.999349+00,lot_50,370,10.41
2026-01-26 15:02:21.900334+00,lot_32,256,0.78
2026-01-26 15:02:21.79726+00,lot_30,1909,10.92
2026-01-26 15:02:21.697797+00,lot_26,398,8.72
2026-01-26 15:02:21.589707+00,lot_24,356,12.32
2026-01-26 15:02:21.48919+00,lot_6,365,5.68
2026-01-26 15:02:21.261257+00,big_springs_1,260,46.94
2026-01-26 14:01:55.078508+00,lot_50,391,5.33
2026-01-26 14:01:54.97016+00,lot_32,258,0
2026-01-26 14:01:54.871185+00,lot_30,1937,9.61
2026-01-26 14:01:54.772051+00,lot_26,412,5.5
2026-01-26 14:01:54.674462+00,lot_24,374,7.88
2026-01-26 14:01:54.575621+00,lot_6,374,3.36
2026-01-26 14:01:54.362348+00,big_springs_1,258,47.35
2026-01-26 13:01:26.118748+00,lot_50,397,3.87
2026-01-26 13:01:26.017719+00,lot_32,258,0
2026-01-26 13:01:25.917107+00,lot_30,1942,9.38
2026-01-26 13:01:25.817467+00,lot_26,415,4.82
2026-01-26 13:01:25.716137+00,lot_24,378,6.9
2026-01-26 13:01:25.61458+00,lot_6,375,3.1
2026-01-26 13:01:25.4025+00,big_springs_1,258,47.35
2026-01-26 12:01:29.815106+00,lot_50,399,3.39
2026-01-26 12:01:29.714708+00,lot_32,258,0
2026-01-26 12:01:29.614056+00,lot_30,1942,9.38
2026-01-26 12:01:29.515311+00,lot_26,415,4.82
2026-01-26 12:01:29.414189+00,lot_24,378,6.9
2026-01-26 12:01:29.313467+00,lot_6,375,3.1
2026-01-26 12:01:29.095112+00,big_springs_1,259,47.14
2026-01-26 11:02:11.2603+00,lot_50,400,3.15
2026-01-26 11:02:11.153092+00,lot_32,258,0
2026-01-26 11:02:11.045068+00,lot_30,1945,9.24
2026-01-26 11:02:10.937868+00,lot_26,415,4.82
2026-01-26 11:02:10.829108+00,lot_24,398,1.97
2026-01-26 11:02:10.720163+00,lot_6,370,4.39
2026-01-26 11:02:10.483718+00,big_springs_1,259,47.14
2026-01-26 10:01:49.79103+00,lot_50,410,0.73
2026-01-26 10:01:49.691666+00,lot_32,258,0
2026-01-26 10:01:49.591366+00,lot_30,1944,9.29
2026-01-26 10:01:49.490078+00,lot_26,429,1.61
2026-01-26 10:01:49.389665+00,lot_24,393,3.2
2026-01-26 10:01:49.288547+00,lot_6,370,4.39
2026-01-26 10:01:49.063284+00,big_springs_1,259,47.14
2026-01-26 09:01:34.612777+00,lot_50,411,0.48
2026-01-26 09:01:34.512867+00,lot_32,258,0
2026-01-26 09:01:34.413238+00,lot_30,1943,9.33
2026-01-26 09:01:34.311918+00,lot_26,428,1.83
2026-01-26 09:01:34.211174+00,lot_24,391,3.69
2026-01-26 09:01:34.109417+00,lot_6,370,4.39
2026-01-26 09:01:33.886272+00,big_springs_1,261,46.73
2026-01-26 08:01:45.622492+00,lot_50,409,0.97
2026-01-26 08:01:45.52315+00,lot_32,258,0
2026-01-26 08:01:45.423851+00,lot_30,1944,9.29
2026-01-26 08:01:45.32279+00,lot_26,428,1.83
2026-01-26 08:01:45.221848+00,lot_24,393,3.2
2026-01-26 08:01:45.122191+00,lot_6,368,4.91
2026-01-26 08:01:44.899416+00,big_springs_1,268,45.31
2026-01-26 07:01:48.666074+00,lot_50,409,0.97
2026-01-26 07:01:48.555407+00,lot_32,258,0
2026-01-26 07:01:48.44614+00,lot_30,1944,9.29
2026-01-26 07:01:48.336948+00,lot_26,424,2.75
2026-01-26 07:01:48.228862+00,lot_24,382,5.91
2026-01-26 07:01:48.118851+00,lot_6,368,4.91
2026-01-26 07:01:47.878824+00,big_springs_1,283,42.24
2026-01-26 06:02:19.807336+00,lot_50,409,0.97
2026-01-26 06:02:19.706739+00,lot_32,258,0
2026-01-26 06:02:19.603367+00,lot_30,1942,9.38
2026-01-26 06:02:19.502589+00,lot_26,425,2.52
2026-01-26 06:02:19.402691+00,lot_24,376,7.39
2026-01-26 06:02:19.302033+00,lot_6,368,4.91
2026-01-26 06:02:19.081662+00,big_springs_1,297,39.39
2026-01-26 05:01:51.938641+00,lot_50,407,1.45
2026-01-26 05:01:51.840262+00,lot_32,258,0
2026-01-26 05:01:51.740408+00,lot_30,1887,11.95
2026-01-26 05:01:51.641529+00,lot_26,420,3.67
2026-01-26 05:01:51.541619+00,lot_24,354,12.81
2026-01-26 05:01:51.441604+00,lot_6,359,7.24
2026-01-26 05:01:51.226798+00,big_springs_1,318,35.1
2026-01-26 04:01:55.144848+00,lot_50,406,1.69
2026-01-26 04:01:55.033719+00,lot_32,258,0
2026-01-26 04:01:54.921379+00,lot_30,1869,12.79
2026-01-26 04:01:54.808398+00,lot_26,418,4.13
2026-01-26 04:01:54.695551+00,lot_24,340,16.26
2026-01-26 04:01:54.582284+00,lot_6,352,9.04
2026-01-26 04:01:54.34393+00,big_springs_1,337,31.22
2026-01-26 03:01:56.558677+00,lot_50,406,1.69
2026-01-26 03:01:56.459526+00,lot_32,258,0
2026-01-26 03:01:56.359989+00,lot_30,1865,12.97
2026-01-26 03:01:56.260047+00,lot_26,418,4.13
2026-01-26 03:01:56.159846+00,lot_24,328,19.21
2026-01-26 03:01:56.057767+00,lot_6,346,10.59
2026-01-26 03:01:55.840704+00,big_springs_1,337,31.22
2026-01-26 02:01:39.202823+00,lot_50,406,1.69
2026-01-26 02:01:39.092916+00,lot_32,258,0
2026-01-26 02:01:38.983792+00,lot_30,1866,12.93
2026-01-26 02:01:38.874148+00,lot_26,415,4.82
2026-01-26 02:01:38.76429+00,lot_24,331,18.47
2026-01-26 02:01:38.654246+00,lot_6,346,10.59
2026-01-26 02:01:38.432311+00,big_springs_1,340,30.61
2026-01-26 01:55:58.712875+00,lot_50,406,1.69
2026-01-26 01:55:58.60263+00,lot_32,258,0
2026-01-26 01:55:58.492623+00,lot_30,1865,12.97
2026-01-26 01:55:58.382526+00,lot_26,415,4.82
2026-01-26 01:55:58.27105+00,lot_24,333,17.98
2026-01-26 01:55:58.160282+00,lot_6,346,10.59
2026-01-26 01:55:57.934629+00,big_springs_1,344,29.8
2026-01-26 01:50:56.652152+00,lot_50,406,1.69
2026-01-26 01:50:56.554951+00,lot_32,258,0
2026-01-26 01:50:56.457843+00,lot_30,1864,13.02
2026-01-26 01:50:56.360785+00,lot_26,415,4.82
2026-01-26 01:50:56.262888+00,lot_24,332,18.23
2026-01-26 01:50:56.165218+00,lot_6,346,10.59
2026-01-26 01:50:55.967894+00,big_springs_1,345,29.59
2026-01-26 01:45:56.091659+00,lot_50,405,1.94
2026-01-26 01:45:55.99506+00,lot_32,258,0
2026-01-26 01:45:55.898085+00,lot_30,1865,12.97
2026-01-26 01:45:55.800177+00,lot_26,414,5.05
2026-01-26 01:45:55.702509+00,lot_24,332,18.23
2026-01-26 01:45:55.603562+00,lot_6,347,10.34
2026-01-26 01:45:55.405719+00,big_springs_1,345,29.59
2026-01-26 01:41:09.890573+00,lot_50,406,1.69
2026-01-26 01:41:09.782436+00,lot_32,258,0
2026-01-26 01:41:09.674332+00,lot_30,1865,12.97
2026-01-26 01:41:09.565789+00,lot_26,410,5.96
2026-01-26 01:41:09.457265+00,lot_24,333,17.98
2026-01-26 01:41:09.348979+00,lot_6,347,10.34
2026-01-26 01:41:09.125089+00,big_springs_1,346,29.39
2026-01-26 01:35:49.652924+00,lot_50,406,1.69
2026-01-26 01:35:49.55348+00,lot_32,258,0
2026-01-26 01:35:49.454424+00,lot_30,1866,12.93
2026-01-26 01:35:49.354919+00,lot_26,407,6.65
2026-01-26 01:35:49.255391+00,lot_24,333,17.98
2026-01-26 01:35:49.155384+00,lot_6,348,10.08
2026-01-26 01:35:48.953208+00,big_springs_1,347,29.18
2026-01-26 01:31:03.678726+00,lot_50,406,1.69
2026-01-26 01:31:03.579252+00,lot_32,258,0
2026-01-26 01:31:03.482129+00,lot_30,1866,12.93
2026-01-26 01:31:03.384513+00,lot_26,407,6.65
2026-01-26 01:31:03.287121+00,lot_24,330,18.72
2026-01-26 01:31:03.18964+00,lot_6,348,10.08
2026-01-26 01:31:02.991619+00,big_springs_1,346,29.39
2026-01-26 01:25:53.750388+00,lot_50,406,1.69
2026-01-26 01:25:53.653147+00,lot_32,258,0
2026-01-26 01:25:53.554428+00,lot_30,1867,12.88
2026-01-26 01:25:53.455868+00,lot_26,407,6.65
2026-01-26 01:25:53.358603+00,lot_24,331,18.47
2026-01-26 01:25:53.260547+00,lot_6,347,10.34
2026-01-26 01:25:53.06336+00,big_springs_1,350,28.57
2026-01-26 01:21:09.99255+00,lot_50,406,1.69
2026-01-26 01:21:09.895955+00,lot_32,258,0
2026-01-26 01:21:09.799009+00,lot_30,1870,12.74
2026-01-26 01:21:09.701225+00,lot_26,407,6.65
2026-01-26 01:21:09.60431+00,lot_24,335,17.49
2026-01-26 01:21:09.507454+00,lot_6,348,10.08
2026-01-26 01:21:09.302445+00,big_springs_1,353,27.96
2026-01-26 01:16:09.126806+00,lot_50,406,1.69
2026-01-26 01:16:09.018787+00,lot_32,258,0
2026-01-26 01:16:08.910062+00,lot_30,1870,12.74
2026-01-26 01:16:08.800754+00,lot_26,409,6.19
2026-01-26 01:16:08.686557+00,lot_24,332,18.23
2026-01-26 01:16:08.578331+00,lot_6,347,10.34
2026-01-26 01:16:08.356695+00,big_springs_1,352,28.16
2026-01-26 01:11:07.943639+00,lot_50,406,1.69
2026-01-26 01:11:07.846176+00,lot_32,258,0
2026-01-26 01:11:07.749675+00,lot_30,1868,12.83
2026-01-26 01:11:07.652294+00,lot_26,409,6.19
2026-01-26 01:11:07.554944+00,lot_24,331,18.47
2026-01-26 01:11:07.45753+00,lot_6,347,10.34
2026-01-26 01:11:07.262592+00,big_springs_1,355,27.55
2026-01-26 01:05:52.235346+00,lot_50,406,1.69
2026-01-26 01:05:52.137515+00,lot_32,258,0
2026-01-26 01:05:52.04029+00,lot_30,1872,12.65
2026-01-26 01:05:51.943533+00,lot_26,402,7.8
2026-01-26 01:05:51.846588+00,lot_24,331,18.47
2026-01-26 01:05:51.749482+00,lot_6,347,10.34
2026-01-26 01:05:51.552553+00,big_springs_1,355,27.55
2026-01-26 01:00:58.154416+00,lot_50,407,1.45
2026-01-26 01:00:58.045489+00,lot_32,258,0
2026-01-26 01:00:57.936554+00,lot_30,1876,12.46
2026-01-26 01:00:57.826414+00,lot_26,402,7.8
2026-01-26 01:00:57.717436+00,lot_24,331,18.47
2026-01-26 01:00:57.608184+00,lot_6,347,10.34
2026-01-26 01:00:57.387729+00,big_springs_1,354,27.76
2026-01-26 00:55:51.1293+00,lot_50,407,1.45
2026-01-26 00:55:51.0224+00,lot_32,258,0
2026-01-26 00:55:50.915641+00,lot_30,1877,12.41
2026-01-26 00:55:50.809099+00,lot_26,401,8.03
2026-01-26 00:55:50.70199+00,lot_24,332,18.23
2026-01-26 00:55:50.593829+00,lot_6,348,10.08
2026-01-26 00:55:50.369786+00,big_springs_1,352,28.16
2026-01-26 00:50:56.40583+00,lot_50,406,1.69
2026-01-26 00:50:56.308419+00,lot_32,258,0
2026-01-26 00:50:56.211978+00,lot_30,1883,12.13
2026-01-26 00:50:56.115152+00,lot_26,399,8.49
2026-01-26 00:50:56.018402+00,lot_24,332,18.23
2026-01-26 00:50:55.920858+00,lot_6,350,9.56
2026-01-26 00:50:55.724827+00,big_springs_1,350,28.57
2026-01-26 00:45:49.314787+00,lot_50,404,2.18
2026-01-26 00:45:49.217678+00,lot_32,258,0
2026-01-26 00:45:49.12071+00,lot_30,1887,11.95
2026-01-26 00:45:49.023196+00,lot_26,398,8.72
2026-01-26 00:45:48.925733+00,lot_24,332,18.23
2026-01-26 00:45:48.828216+00,lot_6,348,10.08
2026-01-26 00:45:48.620294+00,big_springs_1,349,28.78
2026-01-26 00:41:02.769694+00,lot_50,405,1.94
2026-01-26 00:41:02.658718+00,lot_32,258,0
2026-01-26 00:41:02.548219+00,lot_30,1889,11.85
2026-01-26 00:41:02.437742+00,lot_26,396,9.17
2026-01-26 00:41:02.326889+00,lot_24,332,18.23
2026-01-26 00:41:02.215814+00,lot_6,348,10.08
2026-01-26 00:41:01.992631+00,big_springs_1,353,27.96
2026-01-26 00:36:02.021349+00,lot_50,405,1.94
2026-01-26 00:36:01.914428+00,lot_32,258,0
2026-01-26 00:36:01.807694+00,lot_30,1898,11.43
2026-01-26 00:36:01.700514+00,lot_26,397,8.94
2026-01-26 00:36:01.593891+00,lot_24,333,17.98
2026-01-26 00:36:01.486796+00,lot_6,347,10.34
2026-01-26 00:36:01.261607+00,big_springs_1,352,28.16
2026-01-26 00:31:30.703233+00,lot_50,404,2.18
2026-01-26 00:31:30.605964+00,lot_32,258,0
2026-01-26 00:31:30.508283+00,lot_30,1900,11.34
2026-01-26 00:31:30.406549+00,lot_26,398,8.72
2026-01-26 00:31:30.308264+00,lot_24,334,17.73
2026-01-26 00:31:30.210466+00,lot_6,347,10.34
2026-01-26 00:31:30.011739+00,big_springs_1,353,27.96
2026-01-26 00:26:00.85348+00,lot_50,403,2.42
2026-01-26 00:26:00.744613+00,lot_32,258,0
2026-01-26 00:26:00.635544+00,lot_30,1901,11.29
2026-01-26 00:26:00.526314+00,lot_26,397,8.94
2026-01-26 00:26:00.416668+00,lot_24,339,16.5
2026-01-26 00:26:00.305724+00,lot_6,345,10.85
2026-01-26 00:26:00.075505+00,big_springs_1,355,27.55
2026-01-26 00:21:14.650505+00,lot_50,402,2.66
2026-01-26 00:21:14.552582+00,lot_32,258,0
2026-01-26 00:21:14.454698+00,lot_30,1903,11.2
2026-01-26 00:21:14.35639+00,lot_26,396,9.17
2026-01-26 00:21:14.25811+00,lot_24,339,16.5
2026-01-26 00:21:14.16006+00,lot_6,343,11.37
2026-01-26 00:21:13.961052+00,big_springs_1,353,27.96
2026-01-26 00:16:25.997515+00,lot_50,402,2.66
2026-01-26 00:16:25.900188+00,lot_32,258,0
2026-01-26 00:16:25.803332+00,lot_30,1907,11.01
2026-01-26 00:16:25.706503+00,lot_26,397,8.94
2026-01-26 00:16:25.609662+00,lot_24,336,17.24
2026-01-26 00:16:25.511742+00,lot_6,344,11.11
2026-01-26 00:16:25.314112+00,big_springs_1,351,28.37
2026-01-26 00:11:19.82472+00,lot_50,402,2.66
2026-01-26 00:11:19.725001+00,lot_32,258,0
2026-01-26 00:11:19.627265+00,lot_30,1905,11.11
2026-01-26 00:11:19.529571+00,lot_26,397,8.94
2026-01-26 00:11:19.431066+00,lot_24,341,16.01
2026-01-26 00:11:19.332936+00,lot_6,342,11.63
2026-01-26 00:11:19.120991+00,big_springs_1,354,27.76
2026-01-26 00:06:17.482091+00,lot_50,403,2.42
2026-01-26 00:06:17.3745+00,lot_32,258,0
2026-01-26 00:06:17.26664+00,lot_30,1906,11.06
2026-01-26 00:06:17.159848+00,lot_26,398,8.72
2026-01-26 00:06:17.05249+00,lot_24,344,15.27
2026-01-26 00:06:16.945334+00,lot_6,342,11.63
2026-01-26 00:06:16.729982+00,big_springs_1,354,27.76
2026-01-26 00:01:20.605275+00,lot_50,404,2.18
2026-01-26 00:01:20.505287+00,lot_32,258,0
2026-01-26 00:01:20.407284+00,lot_30,1906,11.06
2026-01-26 00:01:20.307893+00,lot_26,396,9.17
2026-01-26 00:01:20.205907+00,lot_24,346,14.78
2026-01-26 00:01:20.10495+00,lot_6,341,11.89
2026-01-26 00:01:19.887544+00,big_springs_1,354,27.76
2026-01-25 23:01:59.520662+00,lot_50,402,2.66
2026-01-25 23:01:59.421474+00,lot_32,258,0
2026-01-25 23:01:59.321794+00,lot_30,1911,10.83
2026-01-25 23:01:59.221686+00,lot_26,361,17.2
2026-01-25 23:01:59.123692+00,lot_24,346,14.78
2026-01-25 23:01:59.024374+00,lot_6,337,12.92
2026-01-25 23:01:58.804364+00,big_springs_1,356,27.35
2026-01-25 22:02:10.829288+00,lot_50,404,2.18
2026-01-25 22:02:10.719962+00,lot_32,258,0
2026-01-25 22:02:10.610128+00,lot_30,1911,10.83
2026-01-25 22:02:10.499152+00,lot_26,347,20.41
2026-01-25 22:02:10.388077+00,lot_24,347,14.53
2026-01-25 22:02:10.278563+00,lot_6,341,11.89
2026-01-25 22:02:10.034554+00,big_springs_1,357,27.14
2026-01-25 21:02:02.305935+00,lot_50,404,2.18
2026-01-25 21:02:02.194126+00,lot_32,258,0
2026-01-25 21:02:02.082241+00,lot_30,1920,10.41
2026-01-25 21:02:01.970845+00,lot_26,348,20.18
2026-01-25 21:02:01.858583+00,lot_24,348,14.29
2026-01-25 21:02:01.746563+00,lot_6,354,8.53
2026-01-25 21:02:01.500566+00,big_springs_1,358,26.94
2026-01-25 20:02:17.657511+00,lot_50,403,2.42
2026-01-25 20:02:17.557574+00,lot_32,258,0
2026-01-25 20:02:17.456083+00,lot_30,1927,10.08
2026-01-25 20:02:17.35525+00,lot_26,348,20.18
2026-01-25 20:02:17.25387+00,lot_24,349,14.04
2026-01-25 20:02:17.152018+00,lot_6,359,7.24
2026-01-25 20:02:16.931235+00,big_springs_1,357,27.14
2026-01-25 19:01:39.174174+00,lot_50,403,2.42
2026-01-25 19:01:39.073323+00,lot_32,258,0
2026-01-25 19:01:38.971177+00,lot_30,1932,9.85
2026-01-25 19:01:38.870409+00,lot_26,350,19.72
2026-01-25 19:01:38.770484+00,lot_24,364,10.34
2026-01-25 19:01:38.667845+00,lot_6,358,7.49
2026-01-25 19:01:38.444123+00,big_springs_1,347,29.18
2026-01-25 18:01:42.284421+00,lot_50,401,2.91
2026-01-25 18:01:42.17173+00,lot_32,258,0
2026-01-25 18:01:42.059944+00,lot_30,1932,9.85
2026-01-25 18:01:41.947842+00,lot_26,358,17.89
2026-01-25 18:01:41.83429+00,lot_24,371,8.62
2026-01-25 18:01:41.722724+00,lot_6,355,8.27
2026-01-25 18:01:41.491828+00,big_springs_1,341,30.41
2026-01-25 17:01:22.020055+00,lot_50,401,2.91
2026-01-25 17:01:21.920966+00,lot_32,258,0
2026-01-25 17:01:21.82139+00,lot_30,1938,9.57
2026-01-25 17:01:21.715441+00,lot_26,355,18.58
2026-01-25 17:01:21.613913+00,lot_24,375,7.64
2026-01-25 17:01:21.513378+00,lot_6,366,5.43
2026-01-25 17:01:21.301115+00,big_springs_1,331,32.45
2026-01-25 16:01:46.027513+00,lot_50,401,2.91
2026-01-25 16:01:45.918428+00,lot_32,258,0
2026-01-25 16:01:45.806536+00,lot_30,1940,9.47
2026-01-25 16:01:45.694721+00,lot_26,374,14.22
2026-01-25 16:01:45.582805+00,lot_24,384,5.42
2026-01-25 16:01:45.4701+00,lot_6,372,3.88
2026-01-25 16:01:45.225314+00,big_springs_1,330,32.65
2026-01-25 15:01:42.122065+00,lot_50,401,2.91
2026-01-25 15:01:42.00859+00,lot_32,258,0
2026-01-25 15:01:41.895268+00,lot_30,1942,9.38
2026-01-25 15:01:41.782306+00,lot_26,416,4.59
2026-01-25 15:01:41.669232+00,lot_24,381,6.16
2026-01-25 15:01:41.556125+00,lot_6,373,3.62
2026-01-25 15:01:41.308223+00,big_springs_1,326,33.47
2026-01-25 14:01:45.082517+00,lot_50,401,2.91
2026-01-25 14:01:44.96967+00,lot_32,258,0
2026-01-25 14:01:44.856095+00,lot_30,1942,9.38
2026-01-25 14:01:44.742105+00,lot_26,416,4.59
2026-01-25 14:01:44.62818+00,lot_24,383,5.67
2026-01-25 14:01:44.51434+00,lot_6,375,3.1
2026-01-25 14:01:44.273528+00,big_springs_1,326,33.47
2026-01-25 13:01:45.816908+00,lot_50,400,3.15
2026-01-25 13:01:45.709525+00,lot_32,258,0
2026-01-25 13:01:45.603133+00,lot_30,1943,9.33
2026-01-25 13:01:45.496124+00,lot_26,416,4.59
2026-01-25 13:01:45.387137+00,lot_24,384,5.42
2026-01-25 13:01:45.279961+00,lot_6,375,3.1
2026-01-25 13:01:45.055679+00,big_springs_1,326,33.47
2026-01-25 12:02:12.950915+00,lot_50,400,3.15
2026-01-25 12:02:12.851095+00,lot_32,258,0
2026-01-25 12:02:12.750491+00,lot_30,1943,9.33
2026-01-25 12:02:12.650157+00,lot_26,415,4.82
2026-01-25 12:02:12.548992+00,lot_24,376,7.39
2026-01-25 12:02:12.447268+00,lot_6,375,3.1
2026-01-25 12:02:12.225186+00,big_springs_1,328,33.06
2026-01-25 11:01:25.578045+00,lot_50,409,0.97
2026-01-25 11:01:25.479572+00,lot_32,258,0
2026-01-25 11:01:25.380379+00,lot_30,1908,10.97
2026-01-25 11:01:25.280749+00,lot_26,414,5.05
2026-01-25 11:01:25.181357+00,lot_24,376,7.39
2026-01-25 11:01:25.082007+00,lot_6,374,3.36
2026-01-25 11:01:24.869275+00,big_springs_1,329,32.86
2026-01-25 10:01:34.291688+00,lot_50,409,0.97
2026-01-25 10:01:34.19127+00,lot_32,258,0
2026-01-25 10:01:34.091346+00,lot_30,1907,11.01
2026-01-25 10:01:33.991201+00,lot_26,415,4.82
2026-01-25 10:01:33.891119+00,lot_24,378,6.9
2026-01-25 10:01:33.789353+00,lot_6,374,3.36
2026-01-25 10:01:33.566995+00,big_springs_1,335,31.63
2026-01-25 09:01:47.193256+00,lot_50,409,0.97
2026-01-25 09:01:47.092108+00,lot_32,258,0
2026-01-25 09:01:46.991259+00,lot_30,1905,11.11
2026-01-25 09:01:46.890618+00,lot_26,417,4.36
2026-01-25 09:01:46.788284+00,lot_24,377,7.14
2026-01-25 09:01:46.686683+00,lot_6,374,3.36
2026-01-25 09:01:46.472527+00,big_springs_1,348,28.98
2026-01-25 08:01:44.231589+00,lot_50,409,0.97
2026-01-25 08:01:44.131224+00,lot_32,258,0
2026-01-25 08:01:44.031197+00,lot_30,1906,11.06
2026-01-25 08:01:43.930582+00,lot_26,418,4.13
2026-01-25 08:01:43.832321+00,lot_24,372,8.37
2026-01-25 08:01:43.730517+00,lot_6,373,3.62
2026-01-25 08:01:43.518407+00,big_springs_1,351,28.37
2026-01-25 07:01:51.992163+00,lot_50,409,0.97
2026-01-25 07:01:51.89409+00,lot_32,258,0
2026-01-25 07:01:51.796132+00,lot_30,1903,11.2
2026-01-25 07:01:51.699007+00,lot_26,412,5.5
2026-01-25 07:01:51.600195+00,lot_24,373,8.13
2026-01-25 07:01:51.500907+00,lot_6,372,3.88
2026-01-25 07:01:51.280351+00,big_springs_1,363,25.92
2026-01-25 06:01:38.254117+00,lot_50,413,0
2026-01-25 06:01:38.146568+00,lot_32,258,0
2026-01-25 06:01:38.038268+00,lot_30,1893,11.67
2026-01-25 06:01:37.930453+00,lot_26,418,4.13
2026-01-25 06:01:37.8217+00,lot_24,363,10.59
2026-01-25 06:01:37.71294+00,lot_6,369,4.65
2026-01-25 06:01:37.48723+00,big_springs_1,359,26.73
2026-01-25 05:01:39.209179+00,lot_50,412,0.24
2026-01-25 05:01:39.099789+00,lot_32,258,0
2026-01-25 05:01:38.991873+00,lot_30,1811,15.49
2026-01-25 05:01:38.875058+00,lot_26,409,6.19
2026-01-25 05:01:38.766312+00,lot_24,368,9.36
